company_name,company_phone,phone_length
新傑雅股份有限公司,33575335,8
新光建築師事務所,223928857,9
新光洋菜企業股份有限公司,65705829,8
新全美牙醫診所,425681669,9
新力企業社,33231515,8
新力開發建設股份有限公司,35329927,8
新力陽國際有限公司,928224859,9
新加坡商傲旎行銷股份有限公司,225110989,9
新加坡商凱特美股份有限公司,225006691,9
新加坡商利維喜開發股份有限公司,225110989,9
新加坡商創新亞太餐飲有限公司,225976607,9
新加坡商新科自控有限公司,424951238,9
新加坡商東洋技術有限公司,282454588,9
新加坡商田中系統雲端有限公司,227660662,9
新加坡商萊克伍德實業股份有限公司,277076767,9
新加坡商西部數據有限公司,221829300,9
新加坡商西門子物流系統股份有限公司,32753968,8
新勇機車行,229715808,9
新勝企業有限公司,35388628,8
新勝股份有限公司,225076429,9
新北吉星企業有限公司,232341058,9
新北市三峽區民義國民小學,226711895,9
新北市升學補習教學人員職業工會,229264899,9
新北市吉翔庇護工場,222961991,9
新北市多層次傳銷從業人員職業工會,282510191,9
新北市安親班從業人員職業工會,289538116,9
新北市技藝舞蹈表演業職業工會,289538116,9
新北市政府社會局委託財團法人中華民國唐氏症基金會辦理新北市愛樂發展中心,222997222,9
新北市林口區新林國民小學,226086521,9
新北市石碇區雲海國民小學,226651715,9
新北市石門區乾華國民小學,226381269,9
新北市私立中興汽車駕駛人訓練班,222935710,9
新北市私立國花幼兒園,226225339,9
新北市私立永錡幼兒園,222035588,9
新北市私立永錡板橋幼兒園,226758622,9
新北市私立璟馨居家式服務類長期照顧服務機構,277230968,9
新北市私立第一汽車駕駛人訓練班,222102270,9
新北市私立維尼芽幼兒園,222050200,9
新北市私立雙和老人長期照顧中心(養護型),282458280,9
新北市租賃住宅服務商業同業公會,955736655,9
新北市立石門國民中學,226381273,9
新北市立鳳鳴國民中學,226780609,9
新北市糕餅商業同業公會,229583099,9
新北市褓姆業職業工會,229880208,9
新北新工程有限公司,927511505,9
新北是私立佳興老人長期照顧中心,289920004,9
新原企管顧問股份有限公司,223811536,9
新又通電訊有限公司,422771166,9
新可實業有限公司,492635860,9
新台灣生命股份有限公司,227192868,9
新吉源產業有限公司,77829699,8
新吉興車業行,87883249,8
新和國際有限公司,33838230,8
新和國際貿易有限公司,33017988,8
新和金屬工業股份有限公司,223146481,9
新喬泰企業有限公司,34606089,8
新城土地開發股份有限公司,33168889,8
新堯有限公司,34343366,8
新士佶工程有限公司,48398665,8
新大氣體有限公司,35248572,8
新大消防安全設備器材工程行,48366453,8
新大飼料股份有限公司,87781257,8
新天地國際實業股份有限公司,422136222,9
新天地行銷整合有限公司,289645899,9
新奈材料股份有限公司,34731718,8
新宇環保實業有限公司,222425534,9
新宏螺絲工業有限公司,225636655,9
新宸人力資源顧問有限公司,32754260,8
新宿國際公寓大廈管理維護股份有限公司,225866682,9
新富國輪業有限公司,423015360,9
新富地產股份有限公司,422479149,9
新富昌開發有限公司,939552046,9
新富水電工程材料有限公司,225538757,9
新寶石材有限公司,228012000,9
新寶興機車行,56962856,8
新嶄水電材料有限公司,222961440,9
新市清心冷飲,65981666,8
新幸利五金有限公司,422321753,9
新幸福機車行,423805298,9
新廣新機車行,287910541,9
新建美興業股份有限公司,48985111,8
新弘丞五金企業有限公司,76261296,8
新弘機車行,422332785,9
新彩股份有限公司,33223521,8
新彬精密工業股份有限公司,222027571,9
新得實業股份有限公司,972211611,9
新復成食品股份有限公司,42524926,8
新德昌機車行,65752911,8
新忠龍企業有限公司,35305717,8
新思路光電有限公司,62054618,8
新慶隆機車行,88753549,8
新振興麵粉廠股份有限公司,35222931,8
新揚發冷凍設備有限公司,76257753,8
新方海產批發實業有限公司,222924119,9
新旅程股份有限公司,227318811,9
新昌盛車業行,222760023,9
新星人力仲介國際有限公司,288115800,9
新星服飾皮件工作室,916517186,9
新晁室內裝修工程有限公司,277098868,9
新時代有限公司,277072333,9
新智識廣告有限公司,223930168,9
新朋友藥師藥局小港店,78065361,8
新朋友藥師連鎖藥局,76460588,8
新朋派實業股份有限公司,227772988,9
新木丰木業有限公司,222439000,9
新東豐機械股份有限公司,222659996,9
新格電梯有限公司,39280525,8
新森吉工程行,936750659,9
新榮方商行,938687889,9
新榮緯股份有限公司,286776601,9
新榮製材工廠,35932295,8
新機展業有限公司,35403806,8
新機通訊,75508811,8
新欣企業股份有限公司,425675667,9
新欣機工企業有限公司,229498191,9
新正興機車行,56621862,8
新民機車行,62430650,8
新民車業有限公司,422920555,9
新永承機車行,52228501,8
新沛科技有限公司,286486036,9
新河科技股份有限公司,282281839,9
新泰豐工業股份有限公司,422628784,9
新流有限公司,227295171,9
新浦東社區管理委員會,226232711,9
新港鄉公所,53742104,8
新灃有限公司,225042255,9
新玄車業有限公司,87883836,8
新瑞僑氣體股份有限公司,35377155,8
新瑞都企業有限公司,225537373,9
新生印務局,55322107,8
新生銲條工業股份有限公司,33612527,8
新田心理治療所,33970581,8
新發机車行,229231042,9
新發氣體股份有限公司,88642316,8
新百誠鋼鋁工程行,77883076,8
新益昌光電股份有限公司,39595759,8
新益機電工程有限公司,286662299,9
新知識圖書有限公司,423589566,9
新石王工程有限公司,226108523,9
新研企業有限公司,227679047,9
新碩產業有限公司,972127321,9
新碩電通股份有限公司,229782778,9
新祐工業社,425390815,9
新祓工程有限公司,35201378,8
新禾機車行,425283645,9
新禾航電股份有限公司,222694456,9
新科園藝有限公司,48221351,8
新科電力科技股份有限公司,222902095,9
新穎電機有限公司,222506522,9
新立照明有限公司,227016733,9
新竹安全駕駛訓練班股份有限公司,35592637,8
新竹市私立三民法政商業短期補習班,990058888,9
新竹市私立但以理幼兒園,35400805,8
新竹市私立傑尼爾短期補習班,35300199,8
新竹市私立拉菲爾托兒所暨附設課後托育中心虎林分所,35398973,8
新竹市私立普利斯堡托兒所,930091982,9
新竹市私立朱尼爾短期補習班,940123345,9
新竹市私立育碩文理短期補習班,35262307,8
新竹市私立莉蒂亞文理技藝短期補習班,35748464,8
新竹市私立菲曼尼藝術幼兒園,35300199,8
新竹市電腦工程人員職業工會,35557140,8
新竹縣安歆照護關懷協會,35536679,8
新竹縣政府消防局,35530331,8
新竹縣私立劍橋托兒所,35587270,8
新竹縣私立莉蒂亞文理才藝短期補習班,36235180,8
新竹縣蒲公英關懷弱勢權益促進協會附設新竹縣私立蒲公英社區式服務類長期照顧服務機構,35528237,8
新竹郵控企業商行,35420489,8
新竹都城隍廟,35223666,8
新紀工程顧問有限公司,277312222,9
新縣工程行,932288595,9
新美鋼製家具有限公司,229853696,9
新群英文理短期補習班,37552696,8
新羽企業股份有限公司,48655191,8
新耀水電工程行,35261135,8
新耕有限公司,87229258,8
新聯地政士事務所,423822131,9
新能循環科技股份有限公司,222683466,9
新臣股份有限公司,77430079,8
新興機車行,425874151,9
新興行股份有限公司,277255685,9
新航小客車租賃有限公司,800731137,9
新芳鄰藥局,35622183,8
新華克文化事業股份有限公司,287978900,9
新華商行,62708830,8
新華地政士事務所,422966367,9
新華州行,224515171,9
新華航業股份有限公司,224293898,9
新萬來輪業有限公司,424818355,9
新藯營造股份有限公司,33267126,8
新街工程行,34529854,8
新豐原汽車有限公司,425357802,9
新豐多媒體股份有限公司,223899961,9
新豐輪車行,225589138,9
新貿電子股份有限公司,229126609,9
新越精品有限公司,930057877,9
新連工業股份有限公司,226872329,9
新達管理顧問股份有限公司,222231101,9
新遠暘工程有限公司,229126272,9
新銓車業行,35305453,8
新銳動能有限公司,228091616,9
新鋼工業股份有限公司,222020152,9
新鐵成股份有限公司,62531151,8
新隆亨企業有限公司,222980178,9
新雄風電業有限公司,78159775,8
新雅實業股份有限公司,225413200,9
新雅環保企業社,38528790,8
新霖鋁業有限公司,424960638,9
新高物產有限公司,225212192,9
新鴻國際商務股份有限公司,277107866,9
新鴻昌木業有限公司,34628250,8
新鴻舞台結構有限公司,34503141,8
新點意廣告有限公司,222884900,9
方?有限公司,62003558,8
方全有限公司,226088096,9
方原實業有限公司,288113733,9
方塘有限公司,225718528,9
方家小館,228728402,9
方正企業商行,34572115,8
方瑜寶貝寵物品屋,227007958,9
方章營造有限公司,67893825,8
方舟小客車租賃有限公司,222175768,9
方舟節能工程有限公司,975767158,9
方舟鋼材有限公司,75547091,8
方訊國際開發有限公司,227965225,9
方達喜實業股份有限公司,223781000,9
方鉦企業股份有限公司,229872559,9
於是設計工作室,226188860,9
施諾國際有限公司,423165477,9
旅趣生活有限公司,227754505,9
旅路股份有限公司,38311111,8
旌弘電線電纜股份有限公司,34837679,8
旗威系統有限公司,77775022,8
旗德企業社,222673733,9
旗林股份有限公司,62898013,8
旗豐旅行社股份有限公司高雄分公司,69265660,8
日?企業有限公司,73310956,8
日中科儀有限公司,225506970,9
日僑文化事業股份有限公司,225222600,9
日元貿易有限公司,423871118,9
日光明生物科技有限公司,87796578,8
日出印象國際股份有限公司,226516810,9
日利砂輪股份有限公司,423399189,9
日勝文具印刷有限公司,225683194,9
日勝機車行,55323509,8
日勝起重工程有限公司,78112203,8
日勝起重工程行,78112203,8
日升科技有限公司,36672777,8
日友精密實業社,63558980,8
日友食品有限公司,39893150,8
日向綠能股份有限公司,423280824,9
日和屋日本料理,48332981,8
日商井原築爐工業股份有限公司,286780622,9
日商愛希特多股份有限公司,422028672,9
日商掛川酵母股份有限公司,227259988,9
日商日本理化股份有限公司,225958881,9
日商日陸股份有限公司,226598105,9
日商東邦化成股份有限公司,225219277,9
日商永達榮綜合材料股份有限公司,226410072,9
日商沃德天然水股份有限公司,225961098,9
日商清水營造工程股份有限公司,225176580,9
日商澤井咖啡股份有限公司,223578980,9
日商瑪樂家股份有限公司,976527687,9
日商萊恩帕里斯二十一股份有限公司,225210277,9
日商超級計算科技股份有限公司,289193650,9
日商近江屋股份有限公司,225224122,9
日商鈴華股份有限公司,229558956,9
日商阿斯環境服務股份有限公司,221811604,9
日安吊車有限公司,423368849,9
日幸企業有限公司,289146623,9
日強運動器材企業有限公司,39606250,8
日意印刷社,35380506,8
日揚環境工程有限公司,229313736,9
日揚造景有限公司,62398878,8
日新通股份有限公司,33136851,8
日新電器有限公司,229860028,9
日新電器行,229860028,9
日日新車業行,289838853,9
日日旺有限公司,222062682,9
日日興設計有限公司,75226045,8
日日高升國際有限公司,39561138,8
日旻企業社,229117614,9
日昇螺旋槳企業有限公司,77877098,8
日昇醫療器材行,55349587,8
日星貿易開發有限公司,426875749,9
日晃機械工業有限公司,62425890,8
日暉印刷有限公司,222994366,9
日暉機械有限公司,222859076,9
日月星國際企業有限公司,229601000,9
日月香超大食品企業,72853498,8
日東門窗實業有限公司,423599993,9
日森建設股份有限公司,34680088,8
日發機車行,426266018,9
日益貿易有限公司,222971533,9
日盛圖書有限公司,222993511,9
日盛地政士事務所,33394710,8
日盛實業社,62552893,8
日盛機車行,55323509,8
日盛泡綿有限公司,223228433,9
日盛證券股份有限公司復興分公司,287718888,9
日盛證券股份有限公司木柵分公司,222342616,9
日盛食品機械有限公司,225506996,9
日研科技有限公司,76953287,8
日祥生命科學股份有限公司,226963518,9
日祥科技工程行,912572036,9
日祥衛生工程行,223016158,9
日立永大電梯股份有限公司大樓系統分公司,227172217,9
日緯企業有限公司,78158579,8
日美國際股份有限公司,226917596,9
日耀實業有限公司,76938720,8
日謚空調電業有限公司,33619348,8
日豐車業行,48327029,8
日象實業股份有限公司,62704121,8
日輝科技有限公司,229535509,9
日通托運行,73718373,8
日進證券股份有限公司,37336917,8
日錩企業有限公司,34650977,8
日陞國際興業股份有限公司,954033338,9
日需百備有限公司,47570888,8
日霖科技有限公司,33024888,8
日鴻機車行,73539079,8
旦江國際企業有限公司,423717757,9
旭丞光電股份有限公司,222626589,9
旭亞精技有限公司,35722969,8
旭元視聽工程有限公司,229125418,9
